Date	time	ms	output	display	units	precision
7/3/2014	9:06:31 AM	4296	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:31 AM	4371	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:31 AM	4446	-0.040000	-0.040000	%	3.000000
7/3/2014	9:06:31 AM	4533	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:31 AM	4621	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:31 AM	4706	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:31 AM	4794	-0.020000	-0.020000	%	3.000000
7/3/2014	9:06:31 AM	4882	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:31 AM	4970	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5055	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5142	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5230	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5315	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5403	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:32 AM	5491	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5580	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5665	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5752	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5841	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	5929	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:32 AM	6013	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6102	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6190	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6275	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:33 AM	6349	-0.040000	-0.040000	%	3.000000
7/3/2014	9:06:33 AM	6425	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6511	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6599	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6685	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6771	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6859	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	6945	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:33 AM	7031	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7119	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7204	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7291	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7378	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7463	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7551	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7640	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7729	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7813	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7901	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:34 AM	7990	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8078	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8163	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8239	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8322	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8401	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8489	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8574	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8661	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8749	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8833	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	8920	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:35 AM	9008	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9093	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9180	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9267	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9353	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9439	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9527	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9613	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9701	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9789	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9877	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	9962	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:36 AM	0050	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0123	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0202	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0291	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0377	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0466	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0551	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0639	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0728	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0812	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0899	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:37 AM	0988	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1072	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1160	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1249	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1336	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1421	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1510	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1598	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1686	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1771	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1859	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	1948	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:38 AM	2036	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2121	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2208	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2281	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:39 AM	2361	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2449	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2537	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2625	-0.020000	-0.020000	%	3.000000
7/3/2014	9:06:39 AM	2709	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2797	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2886	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:39 AM	2971	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3057	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3146	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3231	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3319	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3408	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3496	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3580	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3668	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:40 AM	3757	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3845	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	3930	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:40 AM	4018	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4106	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4195	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4280	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4368	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4440	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4519	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4607	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4696	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4785	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4869	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	4957	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:41 AM	5045	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5129	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5216	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5305	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5389	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5477	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5567	-0.040000	-0.040000	%	3.000000
7/3/2014	9:06:42 AM	5655	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5739	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5828	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	5916	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:42 AM	6003	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6089	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6177	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6265	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6354	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6438	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6526	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6599	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6678	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6766	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6854	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	6940	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:43 AM	7026	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7114	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7200	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7286	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7374	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7459	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7545	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7633	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7718	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7806	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7895	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:44 AM	7984	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8068	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8156	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8245	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8329	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8416	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8488	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8567	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8655	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8743	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8829	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	8915	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:45 AM	9002	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9088	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9174	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:46 AM	9262	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9348	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9434	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9522	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9608	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9694	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9782	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9868	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	9956	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:46 AM	0043	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:47 AM	0132	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0216	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0304	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0377	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0457	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0544	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0632	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:47 AM	0721	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0805	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0893	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:47 AM	0982	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1067	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1153	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1242	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1327	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1415	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:48 AM	1503	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1591	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1675	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1764	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1853	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	1937	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:48 AM	2024	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2112	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2196	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2271	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2355	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2433	-0.020000	-0.020000	%	3.000000
7/3/2014	9:06:49 AM	2521	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2606	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2693	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2781	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2867	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	2952	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:49 AM	3040	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3125	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3213	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3301	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3390	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3475	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3563	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3652	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3736	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3822	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3911	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:50 AM	3996	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4070	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4145	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4234	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4322	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4410	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4495	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4582	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4669	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4754	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4842	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	4930	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:51 AM	5019	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5104	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5192	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:52 AM	5281	-0.020000	-0.020000	%	3.000000
7/3/2014	9:06:52 AM	5365	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5452	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5541	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5625	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5711	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5800	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5884	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	5959	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:52 AM	6034	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6123	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6210	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6298	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6384	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6470	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6558	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6644	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6732	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6820	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6909	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:53 AM	6993	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7081	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7169	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7257	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7342	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7431	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7519	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7603	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7691	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7779	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7863	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	7952	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:54 AM	8028	-0.020000	-0.020000	%	3.000000
7/3/2014	9:06:55 AM	8103	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8189	-0.050000	-0.050000	%	3.000000
7/3/2014	9:06:55 AM	8280	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8368	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8452	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8541	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8628	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8713	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8800	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8888	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:55 AM	8973	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9060	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9148	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9233	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9320	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9408	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9492	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9582	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9669	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9757	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9842	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9916	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:56 AM	9992	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0080	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0168	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0256	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0341	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0430	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0518	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0606	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0691	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0779	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0868	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	0956	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:57 AM	1041	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1128	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1217	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1301	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1388	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1477	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1561	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1648	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1737	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1821	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1909	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:58 AM	1981	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2061	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2147	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2235	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2321	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2409	-0.020000	-0.020000	%	3.000000
7/3/2014	9:06:59 AM	2497	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2585	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2669	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2757	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2847	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	2935	-0.030000	-0.030000	%	3.000000
7/3/2014	9:06:59 AM	3019	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3108	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3196	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3280	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3368	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3456	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3540	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3628	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3716	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3805	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3890	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	3964	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:00 AM	4040	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	4127	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	4216	-0.050000	-0.050000	%	3.000000
7/3/2014	9:07:01 AM	4304	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	4389	-0.020000	-0.020000	%	3.000000
7/3/2014	9:07:01 AM	4478	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	4566	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	4654	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	4739	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	4827	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	4915	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:01 AM	5003	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5088	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5176	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5265	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5349	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5436	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5525	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5609	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5696	-0.030000	-0.030000	%	3.000000
7/3/2014	9:07:02 AM	5785	-0.030000	-0.030000	%	3.000000
